,node,y,x,osmid,highway,ref
79,224166109,51.0744127,-4.0652603,224166109,,
80,224166532,51.077234,-4.0683734,224166532,,
81,224167527,51.0755947,-4.0662678,224167527,,
82,224167529,51.0758779,-4.0666394,224167529,,
83,224174258,51.0765184,-4.0619635,224174258,,
84,224174263,51.0764048,-4.062041,224174263,,
85,224174273,51.076403,-4.0617148,224174273,,
86,224231849,51.076979,-4.0607791,224231849,,
87,224274084,51.0832285,-4.0612716,224274084,,
88,224274088,51.0831247,-4.0613525,224274088,,
89,224274399,51.0831182,-4.0613846,224274399,,
90,224277612,51.0827161,-4.0617665,224277612,,
91,224277619,51.082735,-4.0619926,224277619,,
92,224277956,51.0827883,-4.0618894,224277956,,
93,224279006,51.0827845,-4.0619193,224279006,,
94,224279068,51.082816,-4.0620437,224279068,,
95,224342577,51.1998286,-4.1051659,224342577,,
96,224342583,51.1997955,-4.1049533,224342583,,
97,224342588,51.1997015,-4.1050473,224342588,,
98,224343593,51.199573,-4.1046645,224343593,,
99,224364096,51.083527,-4.0557728,224364096,,
100,224364097,51.0830405,-4.0551217,224364097,,
101,224369161,51.0619861,-4.0823775,224369161,,
102,224369910,51.0626828,-4.0825715,224369910,,
103,224369911,51.0626383,-4.0823142,224369911,,
104,224369916,51.0622873,-4.0822955,224369916,,
105,224369917,51.0622371,-4.0826081,224369917,,
106,224370603,51.0628704,-4.082358,224370603,,
107,224485915,51.0853336,-4.0737476,224485915,,
108,224485919,51.0857021,-4.0734953,224485919,traffic_signals,
109,224485922,51.0858082,-4.0734309,224485922,traffic_signals,
110,224613184,51.0721382,-4.0324688,224613184,,
111,224614205,51.0730958,-4.0347392,224614205,,
112,224614699,51.0731969,-4.0346605,224614699,,
113,224614702,51.073093,-4.034411,224614702,,
114,224617647,51.0732591,-4.0349541,224617647,,
115,224617980,51.0731633,-4.0349958,224617980,,
116,224617985,51.0732784,-4.0352186,224617985,,
117,243721470,51.0761062,-4.0497396,243721470,,
118,243721472,51.0761609,-4.0496047,243721472,,
119,243721473,51.0761427,-4.0495181,243721473,,
120,243721976,51.078674,-4.0539549,243721976,,
121,243721977,51.0786585,-4.0539233,243721977,,
122,243722064,51.0786543,-4.0541594,243722064,,
123,243722066,51.0789225,-4.0540284,243722066,,
124,243722202,51.0785421,-4.0555632,243722202,,
125,243722204,51.0785956,-4.0556328,243722204,,
126,243722221,51.0784631,-4.0558321,243722221,,
127,243722273,51.078557,-4.0554452,243722273,,
128,243722314,51.078674,-4.0554875,243722314,,
129,244384365,51.0754079,-4.0441687,244384365,,
130,244384368,51.0753614,-4.0439459,244384368,,
131,244384373,51.0752684,-4.0442771,244384373,,
132,244384518,51.0752144,-4.0439811,244384518,,
133,244384524,51.0752305,-4.0442481,244384524,,
134,269000517,51.0751882,-4.0440656,269000517,,
135,269000519,51.0750454,-4.0442268,269000519,,
136,292147521,51.1366572,-3.664789,292147521,,
137,308013754,51.2083584,-4.1128799,308013754,traffic_signals,
138,313524905,51.1867492,-3.4405944,313524905,,
139,319118299,51.0833782,-4.0554685,319118299,,
140,319118434,51.0832182,-4.0552567,319118434,,
141,337457535,51.067033,-4.0855149,337457535,,
142,337457538,51.0672198,-4.0856346,337457538,,
143,337457543,51.0672911,-4.0853719,337457543,,
144,337457548,51.0670818,-4.085261,337457548,,
145,337457652,51.0667311,-4.085167,337457652,,
146,337458770,51.0675807,-4.0856547,337458770,,
147,337460314,51.0651788,-4.0835951,337460314,,
148,337460317,51.0651085,-4.083761,337460317,,
149,337460557,51.0655843,-4.0841145,337460557,,
150,337460983,51.0649263,-4.0834717,337460983,,
151,340388269,51.1870173,-3.440252,340388269,traffic_signals,
152,496288651,51.0760641,-4.0494582,496288651,,
153,565936652,51.0832984,-4.0614106,565936652,,
154,718493159,51.0763921,-4.0479955,718493159,,
155,746300455,51.076533,-4.0618648,746300455,,
156,769177141,51.0831594,-4.0554229,769177141,,
157,769177144,51.0832979,-4.0555836,769177144,,
158,824432300,51.0763362,-4.0481145,824432300,,
159,829910044,51.0832054,-4.0612677,829910044,,
160,829910046,51.0833886,-4.0611412,829910046,,
161,884914757,51.0853463,-4.0722088,884914757,,
162,1107627100,51.0784889,-4.053991,1107627100,,
163,1107627103,51.0784931,-4.0541033,1107627103,,
164,1322946331,51.1941312,-3.4556172,1322946331,,
165,1322946353,51.1939848,-3.4556879,1322946353,,
166,1322946466,51.1940433,-3.4560103,1322946466,,
167,1322946507,51.1941909,-3.4559449,1322946507,,
168,1525076460,51.072114,-4.0853286,1525076460,,
169,1525076465,51.0720037,-4.0855461,1525076465,,
170,1525076529,51.0652906,-4.0839977,1525076529,,
171,1525076532,51.0721543,-4.0856858,1525076532,,
172,1525076533,51.0653845,-4.0837652,1525076533,,
173,1591925332,51.1739051,-4.0915633,1591925332,,
174,1624376395,51.1839986,-3.9826218,1624376395,,
175,1629432682,51.1977645,-3.469538,1629432682,,
176,1744277974,51.2136703,-3.8415175,1744277974,,
177,1744277976,51.2135591,-3.8415843,1744277976,,
178,1760862295,51.0387689,-3.8555326,1760862295,,
179,1837234217,51.0831945,-4.0615557,1837234217,,
180,1942499621,51.1998396,-4.1050053,1942499621,,
181,1944398740,51.1738253,-4.0914464,1944398740,,
182,1946836649,51.063642,-4.062273,1946836649,,
183,2037919589,51.1865362,-3.4393498,2037919589,,
184,2104229763,51.0761991,-4.0472195,2104229763,,
185,2321203458,51.0645881,-4.0484527,2321203458,,
186,2321207867,51.0717463,-4.0319783,2321207867,,
187,2321207876,51.0719239,-4.0317735,2321207876,,
188,2331725228,51.0830848,-4.0611274,2331725228,,
189,2455933393,51.0858226,-4.0739548,2455933393,,
190,3369889492,51.0750848,-4.0428939,3369889492,,
191,3371696780,51.0754736,-4.0446656,3371696780,,
192,3373026762,51.0853777,-4.0724524,3373026762,,
193,3373026764,51.0854296,-4.0734996,3373026764,,
194,3431272882,51.1875208,-3.4411027,3431272882,,
195,3431480945,51.1939787,-3.4552489,3431480945,,
196,3431480966,51.1941957,-3.4564924,3431480966,,
197,3539895693,51.0786408,-4.054173,3539895693,,
198,4340458105,51.0758853,-4.0666823,4340458105,,
199,4340458106,51.0752871,-4.0670806,4340458106,,
200,4340458107,51.0755723,-4.0662691,4340458107,,
201,4340458108,51.0756547,-4.0674492,4340458108,,
202,5030676744,51.0931065,-4.0543003,5030676744,,
203,5030676750,51.0930076,-4.0542439,5030676750,,
204,5702416454,51.1976373,-3.4687786,5702416454,,
205,5702416471,51.1977512,-3.4688132,5702416471,,
206,5702416477,51.1976477,-3.4687097,5702416477,,
207,8263993397,51.1383042,-3.5389832,8263993397,,
208,8263993399,51.2191014,-3.6280035,8263993399,,
209,365024,50.7248819,-3.4624565,365024,motorway_junction,29
210,365139,50.677813,-3.5236033,365139,motorway_junction,31
211,365148,50.6790937,-3.518593,365148,motorway_junction,
212,365151,50.6830161,-3.5112125,365151,motorway_junction,31
213,365185,50.7075342,-3.4670813,365185,motorway_junction,30
214,388977,50.7295813,-3.465157,388977,,
215,3878828,50.7118204,-3.4631458,3878828,,
216,21150824,50.7045579,-3.5385403,21150824,traffic_signals,
217,21150851,50.6825031,-3.519042,21150851,motorway_junction,
218,21186402,50.6927245,-3.5180896,21186402,,
219,21186410,50.7025752,-3.5341525,21186410,,
220,21186414,50.7260284,-3.4695936,21186414,,
221,21288407,50.7182414,-3.5359378,21288407,traffic_signals,
222,21288508,50.700588,-3.4935523,21288508,,
223,21511610,50.6822236,-3.5127734,21511610,,
224,21511698,50.6056276,-3.5540775,21511698,,
225,21511883,50.6747446,-3.5336735,21511883,,
226,21761094,50.7178464,-3.5377054,21761094,,
227,21761095,50.718074,-3.538105,21761095,traffic_signals,
228,21761498,50.7195581,-3.5357756,21761498,,
229,21761609,50.7253332,-3.5222323,21761609,,
230,21761614,50.725314,-3.5230226,21761614,,
231,21761636,50.7251669,-3.5234894,21761636,,
232,21761645,50.7263152,-3.4692645,21761645,,
233,21761647,50.7262933,-3.4700443,21761647,,
234,21761649,50.7265765,-3.469585,21761649,,
235,21761651,50.7257113,-3.4686329,21761651,,
236,21761655,50.725599,-3.4708446,21761655,,
237,25348605,50.7153287,-3.4660826,25348605,,
238,25348621,50.7145063,-3.4659248,25348621,,
239,25348623,50.7149535,-3.4664416,25348623,,
240,29801322,50.6607922,-3.7648943,29801322,,
241,30624237,50.5947405,-3.6161661,30624237,,
242,30787602,51.0122787,-3.7567554,30787602,,
243,30787933,50.992019,-3.4853442,30787933,,
244,30792307,50.7275576,-3.5359151,30792307,,
245,31673204,51.007861,-3.5223003,31673204,,
246,31714585,50.9034276,-4.0060958,31714585,,
247,31715512,50.7966379,-4.0062074,31715512,,
248,31715797,50.7911988,-3.9288403,31715797,,
249,31716212,50.7871962,-3.905125,31716212,,
250,31716220,50.7887554,-3.8941156,31716220,,
251,34700215,50.7268278,-3.5244781,34700215,,
252,34918120,50.7200078,-3.5290527,34918120,,
253,34918950,50.7191394,-3.5378395,34918950,traffic_signals,
254,35502957,50.7469579,-3.4620342,35502957,,
255,35502966,50.7361599,-3.4761012,35502966,traffic_signals,
256,35503053,50.7298526,-3.4703778,35503053,,
257,35503055,50.7268276,-3.4698852,35503055,,
258,36313548,50.727529,-3.470006,36313548,,
259,36617820,50.7092452,-3.4753408,36617820,,
260,36617915,50.7104324,-3.4721432,36617915,,
261,36670781,50.7260208,-3.5275184,36670781,traffic_signals,
262,36685718,50.7340812,-3.4812069,36685718,traffic_signals,
263,36685719,50.7332257,-3.4815567,36685719,,
264,38503719,50.7286446,-3.5203336,38503719,,
265,41423969,50.7192873,-3.5351178,41423969,,
266,41423975,50.7195618,-3.5351139,41423975,,
267,41424009,50.7191329,-3.5354232,41424009,,
268,41430533,50.7195634,-3.5338539,41430533,traffic_signals,
269,41440870,50.7285178,-3.5206932,41440870,,
270,41440871,50.728762,-3.5202858,41440871,,
271,41440872,50.7289603,-3.5204448,41440872,,
272,42397801,51.007576,-3.5223876,42397801,,
273,42404636,50.9783826,-3.4905081,42404636,,
274,42404650,50.9784891,-3.4905735,42404650,,
275,42404654,50.9784626,-3.4903509,42404654,,
276,42413745,50.9144835,-3.4931919,42413745,,
277,43747431,50.7200872,-3.5271941,43747431,,
278,43752488,50.7202778,-3.5269765,43752488,,
279,43765519,50.7197542,-3.4793671,43765519,traffic_signals,
280,43766307,50.7196445,-3.4788247,43766307,traffic_signals,
281,43769936,50.7192133,-3.4796033,43769936,traffic_signals,
282,43770758,50.7198921,-3.4797729,43770758,,
283,49247151,50.9909783,-3.4866623,49247151,,
284,49247156,50.9905311,-3.487517,49247156,,
285,54207356,50.7144864,-3.4664577,54207356,traffic_signals,
286,56204403,50.7361173,-3.5443137,56204403,,
287,59817959,50.7175179,-3.5389166,59817959,,
288,62156161,50.7293325,-3.5190555,62156161,,
289,62164107,50.7086441,-3.4851169,62164107,traffic_signals,
290,100042398,50.7194349,-3.5283136,100042398,,
291,100042399,50.7192097,-3.5281634,100042399,,
292,106201210,50.7197504,-3.5280222,106201210,,
293,106201212,50.7196726,-3.5284512,106201212,,
294,110117756,50.6893685,-3.4425818,110117756,,
295,110124049,50.7089343,-3.4539759,110124049,,
296,115527545,50.6894786,-3.4428841,115527545,,
297,115645764,50.7275183,-3.4702279,115645764,,
298,119712792,50.6926958,-3.6498687,119712792,,
299,125795379,50.7224599,-3.4797001,125795379,,
300,130144680,50.6801724,-3.5314314,130144680,,
301,142559128,51.0397663,-3.5508845,142559128,,
302,146167148,50.6917357,-3.5047731,146167148,,
303,146167156,50.6953361,-3.5008916,146167156,,
304,148644693,50.672974,-3.8405714,148644693,,
305,150609215,51.0009108,-3.989751,150609215,,
306,151023425,50.7202067,-3.5274637,151023425,,
307,151024777,50.719712,-3.5296504,151024777,,
308,152992489,50.7879044,-3.4438365,152992489,,
309,173980412,50.7283031,-3.4650382,173980412,,
310,174022293,50.7267007,-3.4693295,174022293,,
311,174022315,50.7231108,-3.4782209,174022315,,
312,174022318,50.7231308,-3.4779509,174022318,,
313,174022320,50.7228988,-3.4792666,174022320,,
314,174022412,50.7249317,-3.521768,174022412,,
315,174022414,50.7256475,-3.5222153,174022414,,
316,195794706,50.7149523,-3.4659789,195794706,traffic_signals,
317,205498040,50.7191539,-3.4790853,205498040,traffic_signals,
318,205498490,50.7127283,-3.4831101,205498490,traffic_signals,
319,206010950,50.7094445,-3.4746017,206010950,,
320,208512902,50.7023047,-3.5333115,208512902,,
321,227057088,50.7230194,-3.4781777,227057088,,
322,244314158,50.7285514,-3.465208,244314158,crossing,
323,254465930,50.7277447,-3.4702389,254465930,,
324,254465931,50.727765,-3.4701176,254465931,,
325,254465943,50.7293286,-3.470371,254465943,,
326,254465953,50.7296203,-3.4705491,254465953,,
327,254465954,50.729611,-3.4703397,254465954,,
328,254465968,50.7279099,-3.4702482,254465968,,
329,254466834,50.7084806,-3.4845028,254466834,,
330,254466847,50.7086199,-3.484933,254466847,traffic_signals,
331,264039470,50.7395266,-3.996026,264039470,traffic_signals,
332,264960095,50.7169889,-3.8601959,264960095,,
333,289083788,50.7228817,-3.4781415,289083788,crossing,
334,292253837,50.7101167,-3.4721605,292253837,,
335,292264827,50.7281174,-3.5203994,292264827,,
336,296000673,50.6904312,-3.5063352,296000673,,
337,300008305,50.721738,-3.4848015,300008305,,
338,300008572,50.7219029,-3.4836349,300008572,traffic_signals,
339,300008576,50.7216886,-3.48377,300008576,traffic_signals,
340,301871312,50.8543371,-3.9410978,301871312,,
341,301872078,50.8309987,-3.7762178,301872078,,
342,302816221,50.7334861,-3.4620674,302816221,motorway_junction,29
343,303071769,50.7759907,-4.0270095,303071769,,
344,303290678,50.7163188,-4.0434184,303290678,,
345,309852161,50.9142746,-3.4926594,309852161,,
346,313417949,50.619416,-3.5835182,313417949,,
347,313417963,50.622867,-3.5820537,313417963,,
348,313418067,50.6188263,-3.5838482,313418067,,
349,313527847,51.0384728,-3.8557657,313527847,,
350,313752527,50.7048389,-3.5384264,313752527,,
351,313752531,50.7043813,-3.5378031,313752531,,
352,313752598,50.7043989,-3.537995,313752598,,
353,313752600,50.7043022,-3.5382957,313752600,,
354,313754745,50.6867397,-3.5297826,313754745,,
355,313756012,50.6928058,-3.5178438,313756012,,
356,313756246,50.6925153,-3.5168831,313756246,crossing,
357,313756250,50.6926705,-3.5175459,313756250,,
358,313756411,50.6923499,-3.5157146,313756411,,
359,313756553,50.6922606,-3.5190807,313756553,,
360,313756584,50.6925773,-3.5181499,313756584,,
361,314273994,50.7347034,-3.4806363,314273994,,
362,320155364,50.7003966,-3.493031,320155364,,
363,320155367,50.7000549,-3.4934002,320155367,,
364,320155369,50.7002652,-3.4938629,320155369,,
365,324962932,50.7289226,-3.459903,324962932,,
366,342413464,50.7218951,-3.4791016,342413464,crossing,
367,351726766,50.7363117,-3.4767219,351726766,,
368,355312586,50.7104178,-3.4703509,355312586,,
369,355732839,50.712158,-3.4650497,355732839,,
370,359237293,50.725529,-3.522482,359237293,,
371,359237348,50.7248878,-3.5230202,359237348,,
372,360463747,50.6846858,-3.814741,360463747,,
373,368261987,50.7284548,-3.4650246,368261987,,
374,369940138,50.8103118,-4.0580117,369940138,,
375,378000566,50.7088057,-3.4546972,378000566,,
376,379777497,50.6913974,-3.5069566,379777497,,
377,379777505,50.6913126,-3.5081017,379777505,,
378,379777509,50.6914331,-3.5065869,379777509,,
379,379777513,50.691529,-3.5052328,379777513,crossing,
380,380917911,50.7210136,-3.8467798,380917911,,
381,388348264,50.7217809,-3.4794809,388348264,traffic_signals,
382,392463000,50.707625,-3.4812156,392463000,,
383,392463032,50.7069045,-3.4857192,392463032,,
384,392644413,50.7334694,-3.4623233,392644413,,
385,392652101,50.7283708,-3.4648255,392652101,traffic_signals,
386,413995188,50.6744523,-3.5342522,413995188,,
387,418204831,50.7341488,-3.4817225,418204831,,
388,418204988,50.7338725,-3.4821593,418204988,,
389,419319406,50.721417,-3.4791841,419319406,,
390,459738507,50.6943244,-3.502161,459738507,,
391,471602729,50.7291834,-3.4704703,471602729,,
392,471627396,50.7458256,-3.4633204,471627396,,
393,496101311,50.7268487,-3.4688234,496101311,,
394,497705546,50.7217995,-3.4793744,497705546,,
395,498436150,50.7365601,-3.4757175,498436150,,
396,563661380,50.7254686,-3.5229108,563661380,,
397,563661381,50.7255414,-3.5226979,563661381,,
398,564716231,50.700596,-3.4934747,564716231,,
399,565942023,50.9141562,-3.4929011,565942023,,
400,569124732,50.6893361,-3.442915,569124732,,
401,570051658,50.6998483,-3.4941177,570051658,,
402,570051742,50.6909626,-3.5069671,570051742,,
403,570052097,50.6909976,-3.507028,570052097,,
404,582881298,50.8915948,-4.0315135,582881298,,
405,583487128,50.7229971,-3.4780523,583487128,,
406,674039136,50.6950093,-3.5189026,674039136,,
407,674040437,50.6952117,-3.5192386,674040437,,
408,674040450,50.6954917,-3.5193118,674040450,,
409,674041441,50.6958307,-3.5192257,674041441,,
410,674041782,50.6952688,-3.5189308,674041782,,
411,699622841,50.9036928,-4.0063826,699622841,,
412,703983014,50.9847232,-3.5207364,703983014,,
413,703983048,50.9843887,-3.5206883,703983048,,
414,703983050,50.9845344,-3.5202107,703983050,,
415,724166274,50.7007898,-3.4930204,724166274,,
416,724167471,50.7007782,-3.4941463,724167471,,
417,844887145,50.7077218,-3.4805021,844887145,,
418,872583157,51.0384385,-3.855482,872583157,,
419,911104791,50.7116258,-3.4840405,911104791,,
420,915556633,50.6043578,-3.5515185,915556633,,
421,915556663,50.60426,-3.5517211,915556663,,
422,915556683,50.6042986,-3.5512254,915556683,,
423,915556710,50.6042697,-3.5514549,915556710,,
424,979292726,50.7036529,-3.4886209,979292726,,
425,1070821560,50.7257287,-3.5228568,1070821560,,
426,1080499196,50.7219992,-3.4794618,1080499196,,
427,1188212730,50.7386128,-3.9579427,1188212730,,
428,1213882656,50.7079952,-3.4798584,1213882656,,
429,1295844640,50.7197634,-3.5298942,1295844640,,
430,1312876653,50.6924538,-3.5176477,1312876653,,
431,1312876774,50.6924124,-3.517883,1312876774,,
432,1360465213,50.7027687,-3.4904506,1360465213,,
433,1360465260,50.710597,-3.484265,1360465260,,
434,1360465285,50.7048768,-3.4865751,1360465285,,
435,1360539161,50.7174561,-3.4623401,1360539161,,
436,1360539185,50.7075323,-3.4668335,1360539185,,
437,1360539230,50.7180877,-3.4620649,1360539230,motorway_junction,30
438,1434903829,50.7079197,-3.4793621,1434903829,,
439,1434903880,50.7084384,-3.4787113,1434903880,,
440,1434998917,50.703758,-3.4882604,1434998917,,
441,1436428334,50.6746915,-3.4867006,1436428334,,
442,1436428353,50.6748705,-3.4866602,1436428353,,
443,1446477085,50.7196389,-3.5286198,1446477085,,
444,1446477357,50.7197926,-3.5285284,1446477357,,
445,1458887547,50.7294563,-3.461909,1458887547,,
446,1490014479,51.0079038,-3.5226792,1490014479,,
447,1492455417,50.702143,-3.5338073,1492455417,,
448,1613423138,50.7290436,-3.4597298,1613423138,,
449,1631096040,50.7251148,-3.4622097,1631096040,,
450,1631840578,50.679657,-3.5138322,1631840578,,
451,1632497079,50.6837237,-3.5104432,1632497079,,
452,1635246475,50.6853166,-3.5310566,1635246475,,
453,1635246512,50.6837753,-3.5321033,1635246512,,
454,1635246535,50.6840247,-3.5319511,1635246535,,
455,1635246586,50.6852456,-3.5308942,1635246586,,
456,1635246803,50.6841836,-3.5316458,1635246803,,
457,1640541753,50.9846446,-3.520333,1640541753,,
458,1661271420,50.7259015,-3.4687618,1661271420,,
459,1661912173,50.7282179,-3.465611,1661912173,,
460,1710612286,50.7338592,-3.4711189,1710612286,,
461,1735152079,50.7341332,-3.4813321,1735152079,traffic_signals,
462,1735152096,50.7336126,-3.4815885,1735152096,,
463,1735152274,50.7345459,-3.4810144,1735152274,,
464,1735152299,50.7340736,-3.4813741,1735152299,traffic_signals,
465,1735152302,50.7339898,-3.4818099,1735152302,,
466,1744345900,50.7287902,-3.4620442,1744345900,,
467,1758561349,50.7285856,-3.4646056,1758561349,,
468,1765588885,50.7137938,-3.4636356,1765588885,,
469,1765589192,50.7134537,-3.4649597,1765589192,,
470,1772786426,50.7091818,-3.4547459,1772786426,,
471,1792069119,50.6810798,-3.5151923,1792069119,,
472,1792069328,50.681511,-3.5177694,1792069328,,
473,1792069371,50.6848009,-3.5223648,1792069371,motorway_junction,
474,1792113763,50.6909875,-3.5064135,1792113763,,
475,1792113983,50.6910179,-3.5063747,1792113983,,
476,1832450917,50.7230406,-3.478205,1832450917,,
477,1906586953,50.8099325,-3.7477932,1906586953,traffic_signals,
478,1906586964,50.8099971,-3.7480896,1906586964,,
479,1906586999,50.8101115,-3.7479462,1906586999,,
480,1941948952,50.7293288,-3.4705506,1941948952,,
481,1962270043,50.9037765,-4.0064697,1962270043,,
482,1962270045,50.9038448,-4.0062827,1962270045,,
483,1973892761,50.9898797,-4.0089633,1973892761,,
484,1973892831,51.0005594,-3.9898733,1973892831,,
485,1973892834,51.0006881,-3.9896901,1973892834,,
486,1973892839,51.0007341,-3.9891644,1973892839,,
487,1973892844,51.0008797,-3.989648,1973892844,,
488,2005448511,50.7168632,-3.8602704,2005448511,,
489,2040110938,50.7290276,-3.4614533,2040110938,,
490,2055925182,50.6799832,-3.5314638,2055925182,,
491,2539723198,50.7335205,-3.4704375,2539723198,,
492,2539753794,50.7335736,-3.4708815,2539753794,,
493,2644542931,50.7073328,-3.4803197,2644542931,,
494,2644542943,50.7069328,-3.4802795,2644542943,,
495,2644542988,50.7075553,-3.4826372,2644542988,,
496,2644542997,50.7079749,-3.4800113,2644542997,,
497,2644543028,50.7075472,-3.481437,2644543028,,
498,2992398798,50.7964635,-4.0063071,2992398798,,
499,2993599783,50.7966563,-4.0057063,2993599783,,
500,3054463039,50.7274183,-3.5356727,3054463039,,
501,3054463042,50.7274913,-3.5354111,3054463042,,
502,3079783711,50.6932612,-3.5182437,3079783711,,
503,3124737455,50.7035372,-3.4888806,3124737455,,
504,3155318408,51.0124498,-3.7566588,3155318408,,
505,3155318452,51.0138255,-3.7650224,3155318452,,
506,3155318460,51.0139688,-3.7648145,3155318460,,
507,3155318564,51.0140712,-3.7651499,3155318564,,
508,3241082180,50.5990792,-3.4636212,3241082180,,
509,3273088139,50.6042511,-3.5513837,3273088139,,
510,3297556876,50.7249573,-3.5255326,3297556876,traffic_signals,
511,3488946002,50.7337046,-3.4706851,3488946002,,
512,3488946003,50.7334318,-3.4705586,3488946003,,
513,3786067937,50.7270957,-3.4826431,3786067937,,
514,3786067938,50.7267944,-3.4827603,3786067938,,
515,3826915679,50.6640852,-3.7698017,3826915679,,
516,3826915680,50.6640748,-3.7698767,3826915680,,
517,3826915681,50.6641158,-3.7698926,3826915681,,
518,3984952360,50.7185821,-3.853309,3984952360,,
519,4017142367,50.9844525,-3.5205762,4017142367,,
520,4017142370,50.9845459,-3.5199519,4017142370,,
521,4017142374,50.9845859,-3.5207018,4017142374,,
522,4237340658,50.727314,-3.4828517,4237340658,,
523,4237340666,50.7270457,-3.4828418,4237340666,,
524,4237340672,50.727512,-3.4830347,4237340672,,
525,4314600050,50.7271861,-3.483026,4314600050,,
526,4434300091,50.7022189,-3.5336493,4434300091,,
527,4434300093,50.7021652,-3.5335118,4434300093,,
528,4434300111,50.7022054,-3.5337327,4434300111,,
529,4524792750,50.7036332,-3.5258229,4524792750,,
530,4524792751,50.7036438,-3.5258614,4524792751,,
531,4524792767,50.7036809,-3.5256107,4524792767,,
532,4524792770,50.7036349,-3.5263351,4524792770,,
533,4524792772,50.7037551,-3.5259557,4524792772,,
534,4524797793,50.7033623,-3.5255941,4524797793,,
535,4656489822,50.7102836,-3.4712465,4656489822,,
536,4656489824,50.7098086,-3.4711018,4656489824,,
537,4872970394,50.7275186,-3.535573,4872970394,,
538,5124836941,50.7332908,-3.4703265,5124836941,,
539,5611579764,50.7084049,-3.4769007,5611579764,,
540,5784256584,50.7251336,-3.5229227,5784256584,,
541,5784256586,50.7251501,-3.5229431,5784256586,,
542,5784256588,50.7250459,-3.5225868,5784256588,,
543,5784256589,50.7250566,-3.5225048,5784256589,,
544,5784302000,50.7254135,-3.5222783,5784302000,,
545,6043050958,50.7876308,-3.4435339,6043050958,,
546,6190458994,50.7262822,-3.4700475,6190458994,,
547,6190458995,50.7260288,-3.4695859,6190458995,,
548,6758833742,50.7002333,-3.4938501,6758833742,,
549,6758915094,50.7128709,-3.4654279,6758915094,,
550,6958849713,50.7291724,-3.4578644,6958849713,,
551,7047111113,50.6837258,-3.5319589,7047111113,,
552,7538261705,50.6604079,-3.7683287,7538261705,mini_roundabout,
553,7762158490,50.6955305,-3.5191079,7762158490,,
554,8130232144,50.9907917,-3.4866879,8130232144,,
555,8251499335,50.6930822,-3.5181129,8251499335,,
556,8251499337,50.6790454,-3.5319082,8251499337,,
557,8251499346,50.6802439,-3.5316147,8251499346,,
558,8319132755,50.7083076,-3.4785131,8319132755,,
559,8319132758,50.7081123,-3.4786112,8319132758,,
560,8319132763,50.7108225,-3.4708658,8319132763,,
561,8319132767,50.7099383,-3.4710674,8319132767,,
562,8319132768,50.7103958,-3.4712729,8319132768,,
563,8319132769,50.7102969,-3.4711455,8319132769,,
564,8319132770,50.7120932,-3.4649312,8319132770,,
565,8319132773,50.7128561,-3.4654377,8319132773,,
566,8319132775,50.7129729,-3.462737,8319132775,,
567,11654531,50.3483795,-3.5732678,11654531,,
568,11656768,50.3495682,-3.5703035,11656768,,
569,11656773,50.356391,-3.5633232,11656773,,
570,11663258,50.3727092,-3.5438335,11663258,,
571,11663278,50.4021486,-3.5651061,11663278,,
572,11663721,50.4348934,-3.568292,11663721,,
573,11666191,50.4877398,-3.5695317,11666191,,
574,21150682,50.5579218,-3.9631058,21150682,,
575,21150732,50.5767181,-3.8117111,21150732,,
576,21186377,50.5476814,-3.4940301,21186377,,
577,21545419,50.5657226,-3.6554707,21545419,,
578,21545420,50.5659821,-3.6546144,21545420,,
579,21545426,50.5650688,-3.6533047,21545426,,
580,21545428,50.5645216,-3.653991,21545428,,
581,21545437,50.5666535,-3.655622,21545437,,
582,21545441,50.5604292,-3.6490445,21545441,,
583,21545444,50.5601901,-3.6490564,21545444,,
584,21545446,50.5604057,-3.6491897,21545446,,
585,21545448,50.5636021,-3.6522554,21545448,,
586,21545456,50.5608643,-3.6493664,21545456,,
587,21545460,50.5600209,-3.6484794,21545460,,
588,21764127,50.5814419,-3.671927,21764127,,
589,21764131,50.5820818,-3.6722638,21764131,,
590,21764132,50.5819603,-3.6724362,21764132,,
591,21764134,50.5818124,-3.6722825,21764134,,
592,21764135,50.5818346,-3.6720854,21764135,,
593,24346217,50.5245356,-3.5940688,24346217,,
594,26069013,50.548364,-3.4924783,26069013,,
595,28372027,50.5344529,-3.6173442,28372027,,
596,28372037,50.5309282,-3.6144709,28372037,traffic_signals,
597,29272295,50.4816379,-3.5496255,29272295,,
598,29272300,50.473534,-3.5467188,29272300,,
599,29272308,50.4647897,-3.5421744,29272308,traffic_signals,
600,29272310,50.460994,-3.5398089,29272310,traffic_signals,
601,29272311,50.4601446,-3.5410796,29272311,traffic_signals,
602,29737105,50.5365533,-3.6160146,29737105,,
603,29737106,50.5348234,-3.6163368,29737106,,
604,29737110,50.5363609,-3.6159651,29737110,,
605,29795538,50.5288468,-3.6154131,29795538,traffic_signals,
606,29795574,50.536072,-3.714942,29795574,,
607,29795575,50.5357463,-3.7133579,29795575,,
608,29795577,50.5358769,-3.7098847,29795577,,
609,29801147,50.5823734,-3.6726365,29801147,,
610,29801167,50.5911593,-3.6810077,29801167,,
611,29801168,50.5914529,-3.681121,29801168,,
612,30622130,50.5455334,-3.5815215,30622130,,
613,30622134,50.5465412,-3.5845358,30622134,,
614,30622139,50.547048,-3.5863503,30622139,,
615,30624230,50.5888894,-3.6226678,30624230,,
